date,team,elo_before
2008-10-15,North Macedonia,1557.1947755178928
2008-10-15,Norway,1666.661811102031
2008-10-15,Netherlands,1898.3056937590525
2008-10-17,Philippines,1166.4628093408712
2008-10-17,Timor-Leste,1272.025210257263
2008-10-17,Cambodia,1121.3670956199314
2008-10-17,Laos,1237.718328612003
2008-10-17,Nepal,1201.1298773076182
2008-10-17,Afghanistan,1255.3149982260986
2008-10-18,Bangladesh,1222.173157639467
2008-10-18,Myanmar,1391.4298292851286
2008-10-19,Brunei,1099.2851904618788
2008-10-19,Philippines,1192.3591376444306
2008-10-19,Cambodia,1142.3076539444533
2008-10-19,Timor-Leste,1246.1288819537037
2008-10-20,Malaysia,1314.3067198903125
2008-10-20,Afghanistan,1253.767947596523
2008-10-21,Timor-Leste,1245.9089232564083
2008-10-21,Brunei,1104.5183675299602
2008-10-21,Philippines,1187.1259605763491
2008-10-21,Laos,1216.7777702874812
2008-10-22,Bolivia,1595.008497412648
2008-10-22,El Salvador,1546.8930050325628
2008-10-23,Cambodia,1142.5276126417486
2008-10-23,Philippines,1168.828723802345
2008-10-23,Barbados,1472.4536925786342
2008-10-23,Suriname,1451.5983358592266
2008-10-23,Cuba,1569.022444590257
2008-10-23,Curaçao,1373.6122719527045
2008-10-23,Malaysia,1319.9890402050119
2008-10-23,Myanmar,1396.910235839013
2008-10-23,Laos,1235.0750070614854
2008-10-23,Brunei,1132.2360459808467
2008-10-25,Cambodia,1118.3476697896629
2008-10-25,Brunei,1117.9888981182805
2008-10-25,Cuba,1575.1983513568541
2008-10-25,Barbados,1491.2546015780504
2008-10-25,Laos,1249.3221549240516
2008-10-25,Timor-Leste,1218.1912448055218
2008-10-25,Suriname,1432.7974268598105
2008-10-25,Curaçao,1367.4363651861074
2008-10-26,Palestine,1382.275415947819
2008-10-26,Jordan,1548.6048570419314
2008-10-27,Cuba,1565.4994053292507
2008-10-27,Suriname,1449.0787079462095
2008-10-27,Curaçao,1351.1550840997083
2008-10-27,Barbados,1500.9535476056537
2008-10-28,Thailand,1482.1229540305944
2008-10-28,North Korea,1625.1084190299932
2008-10-30,Vietnam,1389.9097005547912
2008-10-30,North Korea,1611.2105795598666
2008-11-05,Guyana,1421.560407195311
2008-11-05,Saint Kitts and Nevis,1366.8339905005291
2008-11-05,Trinidad & Tobago,1619.148884041508
2008-11-05,Antigua and Barbuda,1392.1267649292029
2008-11-07,Antigua and Barbuda,1386.8426427218437
2008-11-07,Guyana,1418.4358995603916
2008-11-07,Trinidad & Tobago,1624.433006248867
2008-11-07,Saint Kitts and Nevis,1369.9584981354485
2008-11-08,Jersey,1663.0165493286754
2008-11-08,Gibraltar,1559.395916094393
2008-11-08,Saudi Arabia,1759.3670283319839
2008-11-08,Thailand,1496.020793500721
2008-11-08,Occitania,1487.4074756453983
2008-11-08,Monaco,1510.7139546652938
2008-11-09,Cayman Islands,1278.3712719582616
2008-11-09,Jamaica,1655.6871306622918
2008-11-09,Qatar,1596.191431810201
2008-11-09,Iran,1783.5311213316872
2008-11-09,Saint Kitts and Nevis,1365.3579435503727
2008-11-09,Antigua and Barbuda,1408.656300632701
2008-11-09,Trinidad & Tobago,1629.0335608339428
2008-11-09,Guyana,1396.6222416495343
2008-11-11,Myanmar,1387.5735219438295
2008-11-11,Bangladesh,1216.6927510855826
2008-11-12,Estonia,1420.6416700899815
2008-11-12,Latvia,1497.308825455518
2008-11-12,Mexico,1778.185665372482
2008-11-12,Ecuador,1689.0527937531979
2008-11-12,Saudi Arabia,1761.5653685696936
2008-11-12,Bahrain,1592.065453005705
2008-11-13,Bangladesh,1223.2178520240475
2008-11-13,Indonesia,1431.195955297757
2008-11-13,Japan,1745.5672056469705
2008-11-13,Syria,1599.8735552989504
2008-11-15,Myanmar,1381.0484210053646
2008-11-15,Indonesia,1435.8353643527644
2008-11-16,Vietnam,1393.2657558339095
2008-11-16,Thailand,1493.8224532630113
2008-11-18,Algeria,1546.6524313847328
2008-11-18,Mali,1606.1903700613395
2008-11-18,Myanmar,1389.7543811465523
2008-11-18,Malaysia,1329.3257541001954
2008-11-18,Estonia,1419.9711046412551
2008-11-18,Moldova,1418.8811857579485
2008-11-18,Gabon,1600.2584985117735
2008-11-18,Guinea,1639.5264158019786
2008-11-19,Azerbaijan,1384.6049167106607
2008-11-19,Albania,1490.8743380869832
2008-11-19,Bahrain,1588.5676723839852
2008-11-19,Australia,1749.4405509540406
2008-11-19,Brazil,1918.8266920322128
2008-11-19,Portugal,1761.9997911004184
2008-11-19,Colombia,1707.1597740885356
2008-11-19,Nigeria,1788.0705520863214
2008-11-19,Cyprus,1489.0750120759149
2008-11-19,Belarus,1540.9376733598176
2008-11-19,France,1850.5200532088622
2008-11-19,Uruguay,1764.1669445724087
2008-11-19,Egypt,1730.0531838702775
2008-11-19,Benin,1508.1563685080275
2008-11-19,El Salvador,1558.2690942106215
2008-11-19,Costa Rica,1683.162275730665
2008-11-19,Fiji,1586.3295070326205
2008-11-19,New Zealand,1604.146207343977
2008-11-19,Montenegro,1534.051287659909
2008-11-19,North Macedonia,1535.5656918794557
2008-11-19,Malta,1230.8819622747799
2008-11-19,Iceland,1450.4609391174756
2008-11-19,Ghana,1698.648412293619
2008-11-19,Tunisia,1655.7922553095332
2008-11-19,Greece,1724.0387000744859
2008-11-19,Italy,1929.2142984998686
2008-11-19,Honduras,1708.8493830814684
2008-11-19,Mexico,1785.6750538652534
2008-11-19,Ireland,1728.8047686817793
2008-11-19,Poland,1684.14767789885
2008-11-19,Israel,1707.947267031645
2008-11-19,Ivory Coast,1734.5603880151025
2008-11-19,Jamaica,1659.0569545311396
2008-11-19,Canada,1613.9648163627526
2008-11-19,Luxembourg,1135.9694625021878
2008-11-19,Belgium,1632.1062679379527
2008-11-19,Macau,1077.9140417438666
2008-11-19,Hong Kong,1392.6106228455058
2008-11-19,Austria,1536.9282150674715
2008-11-19,Turkey,1775.0934632253998
2008-11-19,Germany,1905.5339865712424
2008-11-19,England,1878.049191976106
2008-11-19,Moldova,1411.7113689418554
2008-11-19,Lithuania,1584.3950282324954
2008-11-19,Denmark,1779.5817219974967
2008-11-19,Wales,1594.587317439171
2008-11-19,Morocco,1722.2457358441568
2008-11-19,Zambia,1594.553222819755
2008-11-19,Northern Ireland,1547.1488650795093
2008-11-19,Hungary,1570.0504122126526
2008-11-19,Oman,1607.6316047415476
2008-11-19,Paraguay,1793.1914840976356
2008-11-19,Qatar,1588.653622262722
2008-11-19,Japan,1749.4782571539174
2008-11-19,Romania,1777.4436242968434
2008-11-19,Georgia,1494.2435922695745
2008-11-19,San Marino,1085.3270419850794
2008-11-19,Czechia,1793.4639671803895
2008-11-19,Venezuela,1617.2712837196327
2008-11-19,Angola,1593.5991978118511
2008-11-19,Scotland,1685.1985752134794
2008-11-19,Argentina,1877.9558015998173
2008-11-19,Serbia,1697.300923794806
2008-11-19,Bulgaria,1736.383949541754
2008-11-19,Slovakia,1604.2825598889085
2008-11-19,Liechtenstein,1237.5584088680644
2008-11-19,Slovenia,1566.8293376170889
2008-11-19,Bosnia and Herzegovina,1538.6731594150228
2008-11-19,Saudi Arabia,1765.0631491914135
2008-11-19,South Korea,1698.262005367402
2008-11-19,Spain,2002.6293568011997
2008-11-19,Chile,1754.648922686272
2008-11-19,Suriname,1440.1417096196176
2008-11-19,Haiti,1517.93002241221
2008-11-19,Switzerland,1717.010712685789
2008-11-19,Finland,1640.5549106390167
2008-11-19,Tanzania,1460.0482278286058
2008-11-19,Mozambique,1499.542563924109
2008-11-19,Togo,1529.304933725821
2008-11-19,Rwanda,1497.1981764816153
2008-11-19,Trinidad & Tobago,1614.1770271335643
2008-11-19,Cuba,1574.4364036558427
2008-11-19,Ukraine,1735.4398720725635
2008-11-19,Norway,1653.896874065119
2008-11-19,United Arab Emirates,1501.114352245921
2008-11-19,Iran,1791.0689308791664
2008-11-19,Netherlands,1911.0706307959645
2008-11-19,Sweden,1724.5789166417696
2008-11-19,South Africa,1595.7267259370963
2008-11-19,Cameroon,1786.5186556580245
2008-11-19,USA,1811.508262254985
2008-11-19,Guatemala,1565.7638903826457
2008-11-21,Myanmar,1395.4392810427548
2008-11-21,Indonesia,1427.1294042115767
2008-11-22,Estonia,1427.1409214573482
2008-11-22,Lithuania,1579.797297255995
2008-11-29,Malaysia,1323.6408542039928
2008-11-29,Singapore,1455.1639813786062
2008-12-03,Jamaica,1671.1586742000864
2008-12-03,Barbados,1512.827831539333
2008-12-03,Trinidad & Tobago,1626.540331418562
2008-12-03,Grenada,1428.6843782061385
2008-12-04,Guadeloupe,1617.1856093795816
2008-12-04,Cuba,1562.073099370845
2008-12-04,Haiti,1519.2068908224535
2008-12-04,Antigua and Barbuda,1426.176670464195
2008-12-05,Indonesia,1419.070572055103
2008-12-05,Myanmar,1403.4981131992286
2008-12-05,Barbados,1509.1405989240693
2008-12-05,Trinidad & Tobago,1611.3905937598772
2008-12-05,Singapore,1454.2591543549204
2008-12-05,Cambodia,1132.7260434148782
2008-12-05,Jamaica,1674.84590681535
2008-12-05,Grenada,1443.8341158648232
2008-12-06,Cuba,1573.6461927412126
2008-12-06,Antigua and Barbuda,1428.7920865681613
2008-12-06,Haiti,1516.5914747184872
2008-12-06,Guadeloupe,1605.612516009214
2008-12-06,Malaysia,1324.5456812276786
2008-12-06,Laos,1267.5348961360178
2008-12-06,Thailand,1493.8064302367043
2008-12-06,Vietnam,1393.2817788602165
2008-12-07,Indonesia,1425.8616243382178
2008-12-07,Cambodia,1130.0106826306514
2008-12-07,Jamaica,1677.4357486358338
2008-12-07,Trinidad & Tobago,1618.5297245095373
2008-12-07,Grenada,1441.2442740443394
2008-12-07,Barbados,1502.0014681744092
2008-12-07,Singapore,1456.9745151391471
2008-12-07,Myanmar,1396.7070609161137
2008-12-08,Cuba,1579.702836771949
2008-12-08,Haiti,1509.0990701288765
2008-12-08,Antigua and Barbuda,1422.735442537425
2008-12-08,Guadeloupe,1613.1049205988247
2008-12-08,Thailand,1498.6004749529445
2008-12-08,Laos,1259.1612279143462
2008-12-08,Malaysia,1332.9193494493502
2008-12-08,Vietnam,1388.4877341439762
2008-12-09,Myanmar,1388.4245063670287
2008-12-09,Cambodia,1128.1526356780657
2008-12-09,Indonesia,1427.7196712908035
2008-12-09,Singapore,1465.2570696882321
2008-12-10,Thailand,1501.0828986095848
2008-12-10,Malaysia,1324.5052366014183
2008-12-10,Vietnam,1396.901846991908
2008-12-10,Laos,1256.678804257706
2008-12-11,Cuba,1567.6982155691958
2008-12-11,Grenada,1452.9753962490465
2008-12-11,Jamaica,1673.156379833585
2008-12-11,Guadeloupe,1608.1152682861793
2008-12-14,Jamaica,1678.7338630690856
2008-12-14,Grenada,1456.1623903640934
2008-12-14,Serbia,1705.5653409212712
2008-12-14,Poland,1698.08624401389
2008-12-14,Cuba,1564.5112214541489
2008-12-14,Guadeloupe,1602.5377850506788
2008-12-16,Indonesia,1415.9409753089396
2008-12-16,Thailand,1504.4646462438502
2008-12-17,Iran,1781.1075742762964
2008-12-17,Ecuador,1681.5634052604264
2008-12-17,Oman,1600.0456133686248
2008-12-17,China,1586.2648971017218
2008-12-17,Vietnam,1403.0716447079426
2008-12-17,Singapore,1477.035765670096
2008-12-19,Iran,1768.318369035628
2008-12-19,China,1579.4275084437388
2008-12-19,Oman,1606.8830020266078
2008-12-19,Ecuador,1694.352610501095
2008-12-20,Monaco,1512.88620341218
2008-12-20,Provence,1450.9155837760845
2008-12-21,Jordan,1546.718602995132
2008-12-21,China,1574.385130417408
2008-12-23,Bahrain,1572.0363761867206
2008-12-23,Saudi Arabia,1736.1367989024986
2008-12-23,Djibouti,1193.1119236621078
2008-12-23,Somalia,1207.3228871998751
2008-12-24,Thailand,1514.794841465409
2008-12-24,Vietnam,1402.3236714524455
2008-12-27,United Arab Emirates,1511.075708848791
2008-12-27,Iraq,1642.96031659822
2008-12-27,Galicia,1520.0118336504017
2008-12-27,Iran,1773.3607470619588
2008-12-27,Saudi Arabia,1724.3124926259761
2008-12-27,Syria,1595.9625037920034
2008-12-28,Vietnam,1417.7757821462271
2008-12-28,Thailand,1499.3427307716274
2008-12-28,Catalonia,1545.911021961665
2008-12-28,Colombia,1716.6108943133556
2008-12-29,Bahrain,1583.8606824632432
2008-12-29,Syria,1601.7277682939573
2008-12-30,United Arab Emirates,1511.9908539638761
2008-12-30,Kuwait,1505.5442481849689
2008-12-31,Sudan,1527.8680883518816
2008-12-31,Kenya,1492.7402818699272
2008-12-31,Zambia,1590.3058397664345
2008-12-31,Djibouti,1180.6917047116885
2009-01-01,Uganda,1512.1362781660423
2009-01-01,Rwanda,1490.8272815132175
2009-01-01,Zanzibar,1384.502774821669
2009-01-01,Somalia,1219.7431061502944
2009-01-02,Djibouti,1178.9629520598758
2009-01-02,Burundi,1397.377474074087
2009-01-02,Kenya,1493.7479102870209
2009-01-02,Zambia,1592.0345924182473
2009-01-03,Somalia,1214.1591043677154
2009-01-03,Tanzania,1468.3241291689217
2009-01-03,Uganda,1518.7800155595169
2009-01-03,Zanzibar,1390.086776604248
2009-01-04,Bahrain,1581.5397805476373
2009-01-04,Iraq,1642.045171483135
2009-01-04,Djibouti,1174.5341543667919
2009-01-04,Sudan,1526.860459934788
2009-01-04,Oman,1616.5225046547755
2009-01-04,Kuwait,1508.5156323428284
2009-01-04,Zambia,1589.278798418349
2009-01-04,Burundi,1401.806271767171
2009-01-05,Rwanda,1484.183544119743
2009-01-05,Somalia,1230.3992054732967
2009-01-05,Saudi Arabia,1718.5472281240222
2009-01-05,Qatar,1572.1196324066102
2009-01-05,Tanzania,1452.0840280633404
2009-01-05,Zanzibar,1395.8586330958287
2009-01-05,United Arab Emirates,1509.0194698060166
2009-01-05,Yemen,1384.131615862388
2009-01-06,Burundi,1406.7330420073824
2009-01-06,Sudan,1519.1860310535424
2009-01-06,Kenya,1496.5037042869192
2009-01-06,Djibouti,1182.2085832480375
2009-01-07,Oman,1611.1613236413834
2009-01-07,Iraq,1630.3210804465903
2009-01-07,Bahrain,1593.263871584182
2009-01-07,Kuwait,1513.8768133562205
2009-01-07,Uganda,1513.008159067936
2009-01-07,Somalia,1226.6326115177453
2009-01-07,Rwanda,1487.950138075294
2009-01-07,Tanzania,1460.479711784933
2009-01-08,Burundi,1419.8612191513998
2009-01-08,Kenya,1499.3183330171478
2009-01-08,Qatar,1576.101166189338
2009-01-08,United Arab Emirates,1515.5721208443179
2009-01-08,Saudi Arabia,1714.5656943412944
2009-01-08,Yemen,1377.5789648240866
2009-01-08,Sudan,1506.057853909525
2009-01-08,Zambia,1584.3520281781375
2009-01-09,Iran,1759.212922930855
2009-01-09,China,1586.4374879129018
2009-01-09,Uganda,1514.9602012508103
2009-01-09,Tanzania,1471.2687307194346
2009-01-09,Zanzibar,1387.4629493742361
2009-01-09,Rwanda,1477.1611191407924
2009-01-10,Iraq,1622.6067501761408
2009-01-10,Kuwait,1526.122804469923
2009-01-10,Oman,1618.8756539118328
2009-01-10,Bahrain,1581.0178804704794
2009-01-11,Kenya,1507.0704273418025
2009-01-11,Tanzania,1465.183789679262
2009-01-11,Qatar,1574.3764145694763
2009-01-11,Yemen,1375.0656814994873
2009-01-11,Uganda,1521.045142290983
2009-01-11,Burundi,1412.109124826745
2009-01-11,United Arab Emirates,1517.2968724641796
2009-01-11,Saudi Arabia,1717.0789776658937
2009-01-13,Tanzania,1456.3835768476386
2009-01-13,Burundi,1407.4893349313404
2009-01-13,Uganda,1525.6649321863877
2009-01-13,Kenya,1515.870640173426
2009-01-14,Jordan,1534.666245499638
2009-01-14,Thailand,1499.872779406295
2009-01-14,Iran,1762.6566189206135
2009-01-14,Singapore,1477.783738925593
2009-01-14,Syria,1604.0486702095632
2009-01-14,China,1582.9937919231434
2009-01-14,Hong Kong,1397.113656856369
2009-01-14,India,1387.448180981624
2009-01-14,Oman,1625.1036931796418
2009-01-14,Qatar,1579.1959757121529
2009-01-14,Vietnam,1417.2457335115596
2009-01-14,Lebanon,1404.9422941671498
2009-01-14,Kuwait,1528.8305838204308
2009-01-14,Saudi Arabia,1721.8886196227243
2009-01-17,Guatemala,1560.9547354719614
2009-01-17,Haiti,1521.1036913316298
2009-01-17,Oman,1631.1347581186924
2009-01-17,Saudi Arabia,1726.8410748218232
2009-01-18,Honduras,1727.5173363115239
2009-01-18,Chile,1752.2714424228286
2009-01-18,Syria,1617.349128613816
2009-01-18,Turkmenistan,1428.586538481373
2009-01-19,Oman,1631.0111822702697
2009-01-19,Indonesia,1405.6107800873808
2009-01-20,Japan,1766.0122470100291
2009-01-20,Yemen,1370.2461203568107
2009-01-20,Kuwait,1523.8781286213318
2009-01-20,Turkmenistan,1423.541375425645
2009-01-21,China,1569.6933335188905
2009-01-21,Vietnam,1430.997146630966
2009-01-21,Hong Kong,1404.058040338424
2009-01-21,Bahrain,1574.7898412026705
2009-01-21,Malaysia,1321.123488967153
2009-01-21,United Arab Emirates,1512.487230507349
2009-01-21,Thailand,1507.264901121523
2009-01-21,Lebanon,1391.1908810477435
2009-01-22,El Salvador,1539.699613915057
2009-01-22,Nicaragua,1234.6276540635124
2009-01-22,Honduras,1738.2286136166563
2009-01-22,Belize,1363.709414106589
2009-01-23,Costa Rica,1701.7317560262295
2009-01-23,Panama,1577.4073758686761
2009-01-23,Egypt,1732.7636352261165
2009-01-23,Kenya,1508.929617763548
2009-01-23,North Korea,1607.8545242807484
2009-01-23,Lebanon,1386.7154529595846
2009-01-23,Kuwait,1528.6761168781613
2009-01-23,Syria,1622.3942916695441
2009-01-24,USA,1816.3174171656694
2009-01-24,Sweden,1721.3545174866542
2009-01-24,Belize,1362.486673838768
2009-01-24,El Salvador,1532.6451142891342
2009-01-24,Honduras,1739.4513538844774
2009-01-24,Nicaragua,1241.6821536894352
2009-01-25,Guatemala,1569.8127339700732
2009-01-25,Costa Rica,1708.298705734158
2009-01-26,Honduras,1740.0721000572898
2009-01-26,El Salvador,1538.1048918507408
2009-01-26,Nicaragua,1241.0614075166227
2009-01-26,Belize,1357.0268962771613
2009-01-27,Panama,1570.8404261607477
2009-01-27,Guatemala,1563.6001926084516
2009-01-27,South Africa,1608.282025200951
2009-01-27,Zambia,1572.1359270350958
2009-01-28,Kuwait,1518.495331114198
2009-01-28,Oman,1616.3382643244902
2009-01-28,Bahrain,1590.773525251438
2009-01-28,Japan,1768.1915338540869
2009-01-28,Indonesia,1420.2836980331604
2009-01-28,Australia,1765.9718471513052
2009-01-28,Lebanon,1402.3404978952613
2009-01-28,Syria,1632.5750774335074
2009-01-28,Mexico,1767.007100635198
2009-01-28,Sweden,1716.442807004775
2009-01-28,Singapore,1473.8490738566493
2009-01-28,Jordan,1527.27412378441
2009-01-28,United Arab Emirates,1527.3458780836402
2009-01-28,Uzbekistan,1606.9354315552862
2009-01-28,Yemen,1368.066833512753
2009-01-28,Hong Kong,1388.0743562896564
2009-01-28,Thailand,1511.740329209682
2009-01-28,Iran,1766.5912839895573
2009-01-29,Nicaragua,1244.2804989892918
2009-01-29,Guatemala,1553.8085531210702
2009-01-30,Costa Rica,1714.5112470957795
2009-01-30,El Salvador,1535.114217796467
2009-01-30,Honduras,1743.0627741115636
2009-01-30,Panama,1580.6320656481291
2009-02-01,Azerbaijan,1384.7853455800857
2009-02-01,Uzbekistan,1628.1090015813961
2009-02-01,Costa Rica,1719.762496617338
2009-02-01,Panama,1597.0152829226001
2009-02-01,Honduras,1726.6795568370926
2009-02-01,El Salvador,1529.8629682749086
2009-02-01,Syria,1645.410627124778
2009-02-01,South Korea,1727.1883556563168
2009-02-04,Bahrain,1615.1577416438258
2009-02-04,South Korea,1724.8771284231334
2009-02-04,Japan,1743.807317461699
2009-02-04,Finland,1635.237833041287
2009-02-05,Saudi Arabia,1726.9646506702459
2009-02-05,Thailand,1520.1074376071645
2009-02-06,El Salvador,1526.7960958601043
2009-02-06,Peru,1594.654429722798
2009-02-07,Lithuania,1578.2932233249494
2009-02-07,Poland,1708.3014764822578
2009-02-08,Barbados,1490.270345969702
2009-02-08,Grenada,1453.461025984078
2009-02-10,Brazil,1922.5400324638845
2009-02-10,Italy,1926.276303102143
2009-02-10,Cyprus,1497.6983060219652
2009-02-10,Serbia,1695.3501084529034
2009-02-10,Slovakia,1605.5578382555382
2009-02-10,Ukraine,1740.6434247665588
2009-02-11,Algeria,1548.3494917049136
2009-02-11,Benin,1505.4459171521885
2009-02-11,Andorra,1173.7151866088775
2009-02-11,Lithuania,1581.8697688815798
2009-02-11,Angola,1597.0156756399977
2009-02-11,Mali,1604.4933097411588
2009-02-11,Austria,1530.7077639716806
2009-02-11,Sweden,1727.8879755393452
2009-02-11,Belgium,1623.9615432650824
2009-02-11,Slovenia,1553.299368561814
2009-02-11,Burkina Faso,1528.5681949430714
2009-02-11,Togo,1535.6758286942188
2009-02-11,Cameroon,1773.9633563941698
2009-02-11,Guinea,1638.4009823119695
2009-02-11,Colombia,1704.603618270926
2009-02-11,Haiti,1512.245692833518
2009-02-11,Costa Rica,1716.3695529318534
2009-02-11,Honduras,1729.7464292518969
2009-02-11,Israel,1705.8658853194788
2009-02-11,Hungary,1582.2337630657985
2009-02-11,Egypt,1735.4480634337338
2009-02-11,Ghana,1694.7537296088565
2009-02-11,El Salvador,1538.7247538268143
2009-02-11,Trinidad & Tobago,1622.809093311786
2009-02-11,Estonia,1428.644995388394
2009-02-11,Kazakhstan,1388.2774528619807
2009-02-11,France,1845.6177204703408
2009-02-11,Argentina,1885.3477069194803
2009-02-11,Germany,1892.0209451164842
2009-02-11,Norway,1648.6933213711236
2009-02-11,Greece,1726.9766954722115
2009-02-11,Denmark,1762.8295004522695
2009-02-11,Iran,1758.2241755920747
2009-02-11,South Korea,1721.8201051685244
2009-02-11,Ireland,1714.866202566739
2009-02-11,Georgia,1492.2591122873048
2009-02-11,Kuwait,1498.371161963735
2009-02-11,Azerbaijan,1390.8311923088352
2009-02-11,South Africa,1614.5523993625154
2009-02-11,Chile,1741.5601651176962
2009-02-11,North Korea,1592.2294793450717
2009-02-11,Saudi Arabia,1731.627090555157
2009-02-11,Japan,1748.4346075034894
2009-02-11,Australia,1753.7941494347187
2009-02-11,Latvia,1497.9793909042444
2009-02-11,Armenia,1439.981938807369
2009-02-11,USA,1821.2291276475487
2009-02-11,Mexico,1755.5619321006277
2009-02-11,Liechtenstein,1236.2831305014347
2009-02-11,Iceland,1457.1489350421548
2009-02-11,North Macedonia,1528.3267754450158
2009-02-11,Moldova,1416.3090999183557
2009-02-11,Malta,1224.1939663501007
2009-02-11,Albania,1490.6939092175583
2009-02-11,Morocco,1726.4931188974774
2009-02-11,Czechia,1794.6356400319103
2009-02-11,Mozambique,1491.266662583793
2009-02-11,Malawi,1472.2509635818974
2009-02-11,Nigeria,1778.6194318615014
2009-02-11,Jamaica,1681.435227449101
2009-02-11,Peru,1582.725771756088
2009-02-11,Paraguay,1800.7774754705583
2009-02-11,Portugal,1758.2864506687467
2009-02-11,Finland,1630.6105429994968
2009-02-11,Romania,1779.428104279113
2009-02-11,Croatia,1854.1178738668038
2009-02-11,Cyprus,1490.4372059746872
2009-02-11,Slovakia,1599.2611561655765
2009-02-11,Serbia,1702.6112085001814
2009-02-11,Ukraine,1746.9401068565205
2009-02-11,Wales,1611.3395389843984
2009-02-11,Poland,1704.7249309256274
2009-02-11,Spain,2005.0068370646432
2009-02-11,England,1891.5622334308641
2009-02-11,Switzerland,1722.3277902835187
2009-02-11,Bulgaria,1728.1195324152889
2009-02-11,Tanzania,1464.9855047137391
2009-02-11,Zimbabwe,1504.4726896900918
2009-02-11,Tunisia,1659.6869379942957
2009-02-11,Netherlands,1914.2950299510799
2009-02-11,Turkey,1781.3139143211906
2009-02-11,Ivory Coast,1736.6417697272686
2009-02-11,San Marino,1084.1553691335587
2009-02-11,Northern Ireland,1534.9655142263634
2009-02-11,Uzbekistan,1622.0631548526467
2009-02-11,Bahrain,1618.2147648984349
2009-02-11,Venezuela,1613.8548058914862
2009-02-11,Guatemala,1536.6902061610647
2009-02-11,Libya,1551.8660810367371
2009-02-11,Uruguay,1769.0692773109301
2009-03-05,Australia,1759.111228659435
2009-03-05,Kuwait,1493.019563847445
2009-03-07,Sudan,1518.2739550525666
2009-03-07,Uganda,1532.6059545962655
2009-03-11,Guam,1180.7562236500503
2009-03-11,Mongolia,1265.923143049565
2009-03-11,Macau,1073.4110077330033
2009-03-11,Northern Mariana Islands,1435.5898025015933
2009-03-11,Mexico,1744.435933808136
2009-03-11,Bolivia,1583.6324082345893
2009-03-11,Nepal,1202.6769279371938
2009-03-11,Pakistan,1162.3486191194443
2009-03-13,Guam,1190.329552470676
2009-03-13,Northern Mariana Islands,1417.8013269474923
2009-03-13,Macau,1091.1994832871044
2009-03-13,Mongolia,1256.349814228939
2009-03-14,Iran,1750.7521430419004
2009-03-14,Kenya,1506.245189555931
2009-03-14,Nepal,1208.844140637348
2009-03-14,Sri Lanka,1250.7367016312223
2009-03-15,Guam,1203.842265421495
2009-03-15,Macau,1085.6245284435822
2009-03-15,Northern Mariana Islands,1404.2886139966731
2009-03-15,Mongolia,1261.9247690724612
2009-03-17,Qatar,1573.1649107731023
2009-03-17,Kuwait,1528.6843505601198
2009-03-18,Trinidad & Tobago,1623.7246320603265
2009-03-18,Panama,1600.4082266080848
2009-03-21,Namibia,1427.2540926905158
2009-03-21,Botswana,1414.8195106908593
2009-03-21,Syria,1647.7218543579615
2009-03-21,Qatar,1579.2306383015195
2009-03-21,Uganda,1545.0228936300987
2009-03-21,Malawi,1465.5485258784042
2009-03-21,Alderney,1205.2970480573674
2009-03-21,Guernsey,1633.6486700149123
2009-03-22,Iceland,1461.5292690812655
2009-03-22,Faroe Islands,1209.9073447161518
2009-03-22,Saudi Arabia,1709.3688526646151
2009-03-22,Iraq,1619.8989708256331
2009-03-23,Bahrain,1644.0208720718201
2009-03-23,Zimbabwe,1506.1969880566178
2009-03-23,Kuwait,1522.6186230317026
2009-03-23,Iran,1753.1718301793796
2009-03-25,Angola,1587.2308660249182
2009-03-25,Cape Verde,1444.8487036347722
2009-03-26,Nepal,1217.1870953504024
2009-03-26,Palestine,1384.1616699946185
2009-03-28,Cape Verde,1458.7318069073613
2009-03-28,Equatorial Guinea,1386.087340070657
2009-03-28,Burkina Faso,1528.7727405533822
2009-03-28,Guinea,1632.1161351930407
2009-03-28,England,1887.0340033184004
2009-03-28,Slovakia,1589.0072370559374
2009-03-28,Albania,1481.781448998763
2009-03-28,Hungary,1577.9076614120843
2009-03-28,Armenia,1441.6359051783365
2009-03-28,Estonia,1417.488324246997
2009-03-28,Argentina,1897.0652238608923
2009-03-28,Venezuela,1619.1559717305224
2009-03-28,Colombia,1707.7377295780748
2009-03-28,Bolivia,1577.9562855043448
2009-03-28,Mexico,1750.1120565383806
2009-03-28,Costa Rica,1731.4839398417282
2009-03-28,Belgium,1629.409818463106
2009-03-28,Bosnia and Herzegovina,1552.2031284702978
2009-03-28,Cyprus,1500.6911250843264
2009-03-28,Georgia,1486.857341564893
2009-03-28,Iran,1759.5816136458616
2009-03-28,Saudi Arabia,1704.3986715746482
2009-03-28,Luxembourg,1144.114187175058
2009-03-28,Latvia,1496.3254245332769
2009-03-28,Germany,1874.4551087680375
2009-03-28,Liechtenstein,1231.902796462324
2009-03-28,Ireland,1720.267973289151
2009-03-28,Bulgaria,1730.7665077061233
2009-03-28,Israel,1710.191986973193
2009-03-28,Greece,1725.1510878158253
2009-03-28,Kenya,1503.8255024184516
2009-03-28,Tunisia,1663.8647237786618
2009-03-28,North Korea,1614.4877172356137
2009-03-28,United Arab Emirates,1506.1723080575302
2009-03-28,South Korea,1729.2921377186988
2009-03-28,Iraq,1624.8691519156
2009-03-28,Lithuania,1583.6118369778512
2009-03-28,France,1833.9002035289288
